cog_job,man_job,wage_h,cog_skill,man_skill,weight
.2638021,-1.084528,7.817638,-.2777151,-1.181751,.9840032
.1797411,.3146269,17.87743,.9866104,-.3695113,1.175907
.8374345,-1.222908,23.5426,-.1068842,-1.236741,.8733234
1.115944,-.395082,16.1136,2.052485,-1.693501,1.198515
-1.079637,.9828463,13.63229,.0608312,-.0355663,1.109949
-1.62229,1.51053,11.00149,-1.401593,.4922315,.9996058
.1737261,.033784,1.390134,-1.061063,.2208458,1.398742
-2.162147,-.0785313,5.979073,.3284402,-1.516529,1.003688
-.5294211,.6951396,17.98206,-.7026879,1.276554,1.036624
.8747798,-1.181954,19.61136,1.389655,-1.563495,.9466321
-1.801696,.4126142,15.60538,-1.295307,-1.478038,.9466321
2.723607,-.7751467,22.18236,1.347622,-1.008804,1.082199
1.427625,-2.110852,35.91928,.3482751,-.5677971,1.10405
-.5602981,.6959977,6.203289,-2.198859,-.6721696,1.014975
2.306926,-.4888918,10.41854,-.0250279,.1045283,1.10405
-.6107266,.2546705,28.31091,-.2770091,1.239274,1.023401
-.6898474,.8629853,17.23468,-2.476957,1.108196,.8712229
-.1999421,2.755609,19.92526,.9176893,1.724013,1.023401
-.4607182,1.648505,13.06427,.063587,.6546836,.8712229
.0424063,.3864627,7.473841,1.751422,.1098104,.9973196
-1.121803,1.04949,14.94768,-.8918917,-1.22712,.8917691
-.5082535,1.081044,8.96861,-.6818681,.5741094,.8360351
-1.194581,1.336585,12.70553,-.8216129,1.153061,.9618231
-.2328088,-.3381763,14.94768,.4661901,-.2081252,1.059458
-1.480744,1.14918,10.16442,-.7961565,1.011006,1.059458
.4363948,.1096787,18.43049,.3038657,-.4980814,.8360351
-.1852154,2.153604,7.399103,-.7301396,2.00622,.8491347
.6040214,-1.254039,9.521674,-.1941118,-.1251037,.8614184
.8171446,-.6626015,7.100149,2.214979,-.1184085,.8823616
-.6198217,.836782,11.50972,.433309,-.7460054,.8124509
-.4490395,1.616302,22.42152,-1.237012,.9418506,.8614184
-1.808897,.4074481,10.05979,1.123338,-.0937106,.8491347
.0047399,-1.897216,8.684604,.4570485,-.6678743,.8124509
.3164903,.0554396,20.11958,.7293786,-.7343391,.8527496
.7896724,-.9439622,14.94768,.3337069,-.3594592,.9354823
.7467776,-.8158417,23.70703,.9268659,-.3335178,1.059282
1.073654,-.2624556,12.42152,.8200963,-2.390687,.8681464
1.892554,.7324007,23.91629,1.226835,.7033644,.891273
.3787198,-.785076,15.50075,.8594847,-.279379,.8124509
.4872999,.1352396,16.44245,.4219165,-.3096539,.8670125
1.734506,-1.422653,20.35874,1.434824,-1.241689,1.076059
-.9543432,.4317777,13.45291,-.1202179,1.101163,1.158782
.6339006,2.002391,23.39312,-.0891708,-.5579381,1.18829
1.618058,-.6743792,29.89536,.0245229,-.1708501,.9827608
1.162812,-.5863653,20.23916,1.742883,-1.989986,1.152865
-.809679,.4908128,16.89088,-.5903376,.6413659,.9439012
-.2753549,-.4753706,10.46338,-.6677142,.5234111,.9668494
-.5495214,.6806561,5.68012,-1.296762,.9399093,1.163362
-1.025631,.7040511,6.950673,-.656159,-2.425781,.9708098
1.97878,.7175522,17.23468,-.2117281,.6353768,.9439012
-.3072342,-.1280677,21.30045,.0481428,.1989003,.8902438
-.923503,-.0434198,8.594917,.3320631,-.861963,.8902438
.1705542,.0293652,8.594917,-2.11023,1.883711,.9439012
-1.312972,.2054692,4.110613,-.5857866,-1.922638,.9485618
2.36504,-.7379583,19.53662,1.778843,-1.372081,.9395604
-.3778253,-.019896,8.96861,-1.190518,.1697422,1.00003
.154802,.0273395,3.736921,-.4411735,.4732634,.9370977
.2602508,-1.089926,17.87743,-.0705402,-1.146965,.9631628
.0210283,-1.556282,11.53961,.4053158,-.4540409,.9631628
1.110323,-.8218633,12.13752,2.32308,.6533564,.8110855
-.1552352,-.4989854,13.13901,-.8651429,.4827291,.896461
1.132042,.2638048,21.3154,.7620249,.0887543,.9597281
.7390011,-.6735715,13.63229,.6625772,-.9892485,.9695289
.1377148,.0248075,4.484305,1.119558,-1.270754,.905172
.5960175,-1.263546,17.95217,.2999487,-.4756663,.949545
-2.43843,-.0933632,21.55456,-.8332053,.983631,.949545
.3006139,.6274269,9.312407,-1.779654,.334384,.9597281
.7833892,-.9377635,12.06278,-1.194492,1.067963,.7956335
-2.017607,.3459935,8.96861,-.6209235,-.0120228,1.164551
-1.082151,1.009169,18.6846,-1.338378,.9531166,.9527482
.0012066,-1.533991,12.571,.0980519,-.1281107,.9803993
1.589381,-.6911739,28.74439,.4022112,-.6793712,.8936951
-.0353757,-1.784584,17.23468,.9933839,-.9859484,.8936951
-.0527282,-1.654549,12.21226,-.5483644,-2.070127,.9537131
-.4882045,.050173,7.473841,-.3546742,.3704558,.8936951
.7613533,-.9142191,30.40359,1.041615,-.8111949,.9754667
-.4483097,1.595705,11.61435,-.2970906,-.9216912,.9942212
1.700873,-1.015948,24.21525,2.144408,-1.276775,.9022077
.2662857,-1.045262,8.96861,1.804402,.4072649,.9803993
.7942351,-.9615014,17.95217,.2629558,-.5308212,1.015986
.5672371,-.8526945,19.40209,.2976136,-.4232544,.922357
-1.632542,1.523036,14.15546,.4802923,.6760675,.9417694
1.690983,-.5712475,7.473841,1.60953,-.658125,1.010914
1.042681,-.3579206,7.473841,1.528397,.0829656,.7923954
1.682276,-.569923,9.671151,1.232391,-.308457,.7988937
.8356012,-.6679949,25.08221,.7819787,-.6954272,1.004156
-.1187148,-.51728,11.95815,.4410635,-1.012253,.9199789
.72458,1.114459,13.64723,.0589715,2.669286,.9116189
2.202043,-1.927225,37.36921,1.25407,-.8225315,.7923954
.1699186,.014041,2.989537,.5258199,-.7222318,1.015587
.8039404,-.9253482,22.98954,.2670395,-.469275,.8855722
.577351,-.8679667,5.09716,-.1308326,1.512013,.9705985
-.1658652,-.5541669,10.68759,.7993022,-1.124779,.9754667
.5314368,-.3736202,21.71898,.3618591,.189656,.8936951
-.7411593,.0831403,14.94768,.2739835,.8407463,.9475602
.8933404,-.5594633,13.06427,.9034756,-.3268799,.7697558
-.4200854,1.473904,15.69507,-.7053028,.4604826,.9754667
-.1240259,-.5236802,9.715994,1.674935,-.2562823,.9475602
.019616,-1.567448,19.0583,.2028305,-.6068344,.9555747
1.504712,-1.437467,21.27055,-1.301534,.275009,.9555747
1.721921,-1.412585,19.40209,1.24283,-1.526825,.9408836
.1328242,-.0008323,11.61435,.28633,-.1548801,.9503866
.9240017,-.7315219,22.42152,1.187109,-2.358109,.8854399
-.4236711,1.475936,10.67265,-.9394101,2.24267,1.031642
-1.055717,1.008117,6.487294,.2427637,-.024967,.9611082
.6525849,2.066523,18.04185,1.607085,-1.15352,1.240984
-.8214923,.4779457,20.55306,-.6634178,.4534835,1.11151
.4233584,.1318528,11.80867,-.7396089,-.7077035,.9611082
.0725304,-2.391819,10.77728,-.0728187,.7101293,1.374496
-.5385167,.6666988,8.325859,1.866004,.8845835,1.246856
-1.3529,.2414906,1.195815,-2.784604,.5031292,1.054068
.4439264,.1057005,16.75635,-.2678067,.3043894,1.390711
.088988,-1.234272,11.21076,-.0041936,-.8985742,1.10374
-.7440978,1.591201,15.69507,-.236783,1.059851,1.092757
-.6844674,.8129017,9.342301,.1410827,-.1615251,1.092757
-.0858866,.25542,21.55456,.6440251,-.7609653,1.092919
.7287118,-1.1292,30.89686,1.97503,-.3569785,1.092919
-2.02356,.3390975,13.45291,-.2838448,.2297622,1.282825
-.9244086,-.0371333,7.219731,-1.615987,1.447027,1.18745
-.3505737,.3179002,11.58445,.1757337,.5677046,1.332693
-.6157236,.8898149,7.294469,.0207856,-1.044224,1.160277
.4650898,-.378172,6.12855,.7848293,-1.037223,1.188486
-1.441944,1.204808,6.726457,.5236674,-1.013273,1.117857
-1.363439,.7769179,12.70553,-.4148274,.9969569,.9270176
-.5983886,-.1635439,11.58445,.0271743,.2719532,1.087253
.914704,-1.501202,12.70553,.1309481,-.4158944,.9595884
-.6285495,.8118929,14.94768,2.287816,-.9114161,1.104923
.5843367,-.8485303,11.21076,-1.349326,-.7795873,.9453641
-.6491215,.8440478,7.847533,1.856359,-.6330861,.9569291
.0677135,-1.331545,14.94768,-.4314441,-.9063787,1.018291
-.8155201,.4861866,9.118087,-.9792709,1.954808,1.043047
1.964562,.719986,20.92676,.8127798,-.1470573,1.024903
1.330837,-1.529876,20.11958,.5339063,-.4348615,1.250741
-.1039591,1.126841,14.94768,-.7621379,1.085229,1.180887
-.8541512,1.106428,21.27055,-1.850141,-1.01,1.072062
-1.068131,1.023868,12.06278,.5029768,-.0923503,1.094626
1.272041,-.4201075,11.21076,.6450958,-.6879255,1.310616
.3508346,-1.159661,11.21076,.7581192,.4667956,1.047779
.1493432,-.0095951,1.86846,-.5103142,-2.08878,.9053466
-.1246597,-.5104679,10.77728,.6809914,-.6890281,.8336147
1.135661,.2696459,16.44245,1.104721,-.0618826,.8838575
1.829055,.7316272,20.92676,1.81488,.8737188,.8838575
.2701103,-1.030907,11.77877,-.6607819,-.8552552,.8838575
-.4441395,1.626693,16.17339,-.3820776,1.391909,.8862963
-.134893,-.4937299,16.15845,1.384523,-1.149645,.9285007
1.029016,.464216,4.857997,.8769254,-.4165891,.8733106
1.294429,-1.114015,14.36472,.6545137,-1.23387,.8838575
.9977254,-.6266791,16.63677,1.1796,-1.367344,.8336147
.2803949,-1.044219,11.21076,-.4938666,-.8232695,.9106412
.2181817,1.378953,19.76084,-.1773204,.1264946,1.005847
.3536151,1.826383,12.33184,1.322868,-.3015133,.7937295
.9391305,-.7118441,8.96861,.6182483,-.8305544,.8588749
-.6746335,.8460383,8.325859,-.2331378,-1.093044,.9327808
.3687314,2.930921,20.92676,.2481588,.4681907,.874654
-1.478877,1.146473,14.94768,-1.298555,.1362591,.9414974
.251677,-1.028609,8.251121,.0759315,-.0975135,.9598659
-.4916069,.6385226,10.76233,-.4246427,1.304704,.9029446
1.486971,-.4517276,8.146487,-.415498,-1.040632,.9673622
-.8412886,-.9932331,8.281016,.7976467,-.9631205,1.072791
.7569099,-.9132184,12.92975,.9443334,-1.076295,.9931332
-.4992119,.8966743,26.15845,-.4021105,1.428511,.8442407
.1963675,1.35568,20.92676,-.3539672,1.31101,1.000207
.8792545,-1.212927,21.55456,.682934,-2.468219,1.177258
.7086133,-.2197178,44.84305,.6552778,.1299092,.9289932
.6901363,-.2191263,14.36472,-.0899627,.1731172,.8699805
-.0159288,-1.675412,8.116591,-.6866015,-.7571722,1.209648
-.7157372,.0825092,6.726457,-.5092394,1.267118,1.421916
-.1266376,-.4996595,7.847533,-.4753342,-1.327976,1.339066
.844528,-1.184736,18.6846,.5021524,-.3577518,1.358987
-.7515783,.272261,12.45142,-.169411,.4349652,1.348896
-.7527664,.3001545,5.979073,-.096552,-.3971534,1.413764
-.4318245,1.671988,13.82661,-.3028748,1.343417,1.522288
-.7874202,.2878564,5.68012,.1287663,.5195159,1.448882
-.3054807,-.1164897,6.053812,.5765204,-.0961469,.9508424
-.1355149,-.5165586,11.01644,.3640032,-.8010139,.9508424
-1.293423,.2187419,14.94768,.4745938,-.994482,1.008152
.9500389,-.6246022,13.97608,1.008079,-1.144298,1.000006
1.604992,-.6937682,29.79073,-1.180304,.3391344,.8161393
-.9809567,.9308135,6.950673,-.2295313,-.2431747,.8161393
-1.618916,1.525936,14.34978,-.0285166,.2245714,1.367278
.6632785,1.539453,14.05082,-.9644865,.7826225,.8364173
.3618615,1.858754,18.38565,1.15863,-1.041737,.8364173
.113278,1.13164,23.91629,1.116955,-.1537255,.8364173
.2341976,1.095108,12.69058,-.2847314,1.14217,1.187136
-.1665218,-.5204226,17.36921,-.0163837,.0465238,1.109255
-.0443504,-1.588987,18.87892,.0559737,-.1456552,1.120456
.5534524,-.9039756,12.92975,.2755093,1.0533,1.082925
.3486109,-1.150538,21.55456,.7675292,-.0706123,.874654
-.5256165,.7013127,9.41704,-1.757333,.3521481,.5572213
.3948854,-.7906099,16.38266,.974548,-.16226,.9096231
1.772003,-1.372696,21.55456,.9791325,-1.206849,.9470732
-.3916847,-.0305228,17.93722,.301182,-.2127951,.9114792
.7260391,-1.124199,17.36921,-1.79634,1.767556,.7987724
.9428324,-.7339143,10.53812,-1.449981,-.1521728,.8684111
1.993961,.7355716,12.42152,.5241792,.4497292,.6721243
.8755448,-1.192977,26.87593,1.221567,-.7619348,.7856324
-.04709,-1.608444,12.70553,-1.098014,.7870292,.8008436
1.006332,-.6009485,9.357249,1.161254,-1.089601,.9552329
.4395882,.1062791,15.66517,-.8580871,-1.282859,.8668269
.26689,-1.050416,10.59791,-.1403067,.2885329,.8785409
-.4221471,1.470144,33.21375,-1.793226,.3684677,.9372135
.5054694,.1759201,19.43199,1.889778,-1.07109,.6578154
-.1455369,-.5521809,10.77728,-.7106413,.5421358,.5572213
-.8551765,.4492899,21.55456,1.691157,.6289994,.6578154
-.1546508,-.5253518,7.473841,-.5364475,-.0034347,.8699805
-.2080028,2.232861,21.98804,-1.195571,1.05858,.874654
-.9469715,.5764931,14.94768,-.2272398,.5170553,.8381797
-2.207992,-.0959634,9.925261,.8456191,-3.226159,1.116824
-.6399658,.8907529,9.775784,-.300732,1.399708,.9507542
-.3167941,-.1089069,14.97758,-.9382052,.2654626,1.168363
-.0939855,-1.284687,9.955156,-1.636864,.8270283,.9912807
-.4286072,1.701215,8.609865,-.8534396,1.251658,1.118078
-.2416194,.035283,15.08221,.2946103,.6729881,1.024067
1.059354,-1.005746,11.21076,1.102338,-1.071865,1.034489
-.1872273,2.662005,15.7997,-1.212971,.4486013,1.13237
-.4039023,.5357132,15.69507,-.28689,1.490855,1.129827
1.941238,.7391509,7.847533,1.484835,-.937813,1.245053
.3187636,-.5689694,18.75934,-.0198657,-.0241559,1.221568
-.7295676,.0628715,8.96861,.5710914,-.543995,1.221568
-.4345713,1.641049,12.21226,-.1195319,2.406645,1.026265
-1.776096,.4184141,16.17339,-.935631,-.5184426,.605676
.7585145,-.932306,19.16293,.4654063,-.4833088,.9941789
.6440985,2.023808,31.61435,.0053277,1.785885,.7964366
.9648863,-.598287,40.95665,.7109516,-1.493077,.9363645
-.2314067,-.3353034,17.05531,-.0000512,.0837214,1.134458
.91232,-1.481208,17.93722,-.323968,1.522031,1.485119
-.6791978,.8348193,11.65919,-1.789817,-1.247836,1.031888
-.0105169,-1.914291,13.45291,-.0055484,1.291478,.9544721
.5808456,-.8859071,17.15994,-.4994262,.0302149,1.056187
-.608157,-.1702579,10.61285,-1.177173,.2075695,1.379271
.7980988,-.9262505,20.92676,.3934608,-.9536194,.9384926
1.158493,-.5895096,23.70703,.0648343,.0576969,.828412
-.3785382,-.0222669,10.77728,-.9062732,.3137976,.8851421
-.9339767,-.0494366,13.84155,-.936254,.8011731,.828412
1.7313,-1.38714,24.45441,1.421701,-3.128278,.951063
.0567681,-1.342847,12.21226,-.4837503,-1.28141,.9599872
-.412997,.5515912,9.342301,.1615547,-.1359374,.9752407
-.963615,.9092999,17.04036,-2.025213,.6467919,.9872174
-.3666879,.4362707,13.07922,-1.561869,.0538816,.9472845
-.9913555,1.484085,29.89536,-.7484322,1.590261,.8106536
.8967364,-1.475021,16.29297,-1.245159,.7712962,.9347362
.7529796,-.9818056,44.84305,-.0943852,-.4002505,.9538215
.7036876,-.2092476,28.10164,.0279252,1.548808,1.130718
-.1343083,-.5267258,11.56951,-.1325786,-.8828493,.8729614
1.519633,-1.44767,18.28102,.1798948,.1529082,.9277747
-1.157207,.948005,7.294469,-.2629146,.425673,1.049071
-2.257672,-.0999026,8.96861,-1.303015,.395796,.6151717
.8496553,-1.191448,23.8864,-1.110137,.3665512,1.132065
.0299616,-.4548422,12.40658,-1.220842,1.541562,.9258763
.1506276,.026078,1.67414,-.0124855,-.9764248,.9893474
.2695018,-1.072056,7.473841,-.6092129,-.9367775,1.005547
-1.044593,1.226724,28.07175,-.2034871,1.663264,1.220934
-.7384424,.0780857,10.01495,.2189658,-.2274143,.9845453
-.5018098,1.082395,14.94768,-.7574612,.5617995,1.134122
.4550255,-.3877643,6.352765,.6216474,-.7231071,.9275579
-.1914211,2.12552,31.76383,-.1966192,1.695064,1.134122
.3521515,1.837073,13.45291,-1.062695,.9540868,.9275579
-.500947,.8992115,29.47683,-.2512257,.1869043,1.146322
-.7115297,.0708334,14.94768,.3290879,.4633457,.9243785
-.2620707,-.2913121,11.49477,-.7822511,.0994852,1.150823
-.6815826,.8234425,16.66667,.148958,-.6015628,1.118734
3.127661,-.7583184,33.84155,1.241479,-1.24637,1.014755
-.4985625,.9000707,19.43199,-1.647226,-.6512172,.8638607
-.3643874,-.7072657,14.2003,.1157465,.134942,1.174457
1.415409,-2.324986,28.74439,-.8820885,-.5324084,1.14975
.1564337,-.0014632,3.751868,1.118434,.8294132,1.193691
-.090035,1.322838,29.70105,.4738452,.8770629,.969891
.6684082,1.580819,24.46936,.3864658,.2646593,1.115819
.6791659,-.2064353,14.88789,.6703057,-.628492,1.139304
-.5088851,1.09014,14.94768,1.238658,-1.198346,.969891
.159885,-.0057873,38.86398,.7868374,.1759209,1.127243
1.29932,-1.110128,24.57399,.9507768,-.8194765,.9808496
-.192188,2.447942,18.31091,-.4582548,.3103217,1.178807
.7203755,-2.572616,21.85351,.69665,-1.708706,1.001956
-.3799217,-.0144129,14.00598,-.8480125,.3717192,.9225702
.7372775,-.6727518,24.858,1.205881,-2.591635,.9845269
.9741637,-.6186864,13.25859,.8249344,-2.208142,1.058144
-.534891,.6704242,7.174888,-.0555339,1.506464,.8780484
1.280531,-.4235507,19.80568,-.2066869,.6194528,1.058144
.7321455,1.102038,18.47534,-.1224358,.4914828,1.058144
-1.490337,1.203276,5.754858,-.7978516,2.394495,.9808496
.3358645,1.23353,17.69806,-1.149095,-.8459765,.8746025
-.7540128,.2795728,35.91928,.1141713,-.2068222,1.011123
.5074708,.1771175,30.40359,1.311623,-2.438182,.8716639
.2681647,-1.061729,14.57399,-.218286,.5890381,.9242003
-.6459888,.8732517,7.623318,-.5242375,-1.744758,.9466707
.3878275,-.8001913,17.95217,-.0089476,.536288,.8281345
.1397949,.0164223,2.989537,-1.160391,-.6354417,.8993959
-.7262009,.0790846,9.715994,.3683315,-.9687926,.8827108
.3436836,-1.362079,14.94768,.8108034,-.4924625,.867992
.1451209,.0146058,1.494768,-.3690548,.2344999,.8507905
-1.381818,.7760862,14.94768,-.3139329,1.544119,1.171765
.2057859,1.387812,14.57399,-.23921,1.560758,1.066299
-.6784232,.8574534,14.09566,-1.49004,.8496652,.9268467
2.50065,-.7710317,38.0867,1.717139,-1.568281,1.015523
.948997,-.622294,16.84604,1.038654,-1.09075,.7660252
.0471909,.3825897,7.518684,-.4015261,1.482037,.8121955
-.0980987,-1.307688,8.594917,.5169873,-.4948084,.7660252
-.6211832,.7985303,5.724963,-.778159,.5815192,.9210889
.4266826,.121891,8.221226,-.4650338,.5963722,.790734
-.3004523,-.1224063,6.875934,-.5910834,.5346741,.8587775
-.9211592,-.0428434,6.352765,-.7789869,-.2550994,.8674499
1.266663,-.4122693,20.55306,-.1314824,1.120289,.7717241
.2503004,-1.031906,7.99701,-.7455531,.4897796,.8449409
-.1426509,-.498316,9.760837,.7017564,-.0235646,.8905874
.3301385,-.8340893,11.61435,-.5468418,-1.663895,.8848407
-.7508224,.275691,7.473841,-.2337741,.6376747,.8587775
-.9348276,-.0480067,8.819133,.4212874,-.5135762,.9779624
-.3297062,-.1242009,7.847533,-.5219859,.5303689,.8587775
1.404846,-2.067132,25.54559,.334989,-.4050645,.790734
-.2577007,1.905051,12.73543,-.08424,.4469186,.9779624
.5428389,-.8637773,16.41256,-.0171202,-.1387213,.9575871
.8476049,-1.180946,22.10762,.0809054,.1637513,.7556473
.6240504,-.3332754,21.55456,-.278394,1.34093,.7556473
-1.03886,.0935629,8.221226,-.2105161,.4854348,.7556473
-.9617299,.9265574,21.55456,-1.106783,1.492648,.8876378
-1.120611,1.053329,13.66218,-.5109989,1.171204,.9575871
-.4376831,1.740892,10.67265,-.8754866,.2660605,.869341
2.002646,.7244179,14.94768,1.031661,.0287538,.891273
-1.604419,1.515288,10.79223,-.2763487,1.393586,.9575871
-.8759195,.6104385,12.64574,-1.632071,.8158721,.7556473
.0429838,.3952335,9.342301,-1.435582,1.017087,.869341
-.6092589,-.1718161,5.979073,-.5313991,-1.792566,.8614184
-.2475923,.0413264,18.47534,.1776831,-.4554722,.8124509
.9802993,-.6096919,6.96562,-1.176003,.3917853,.8823616
1.656567,-.828051,18.93871,.6230832,-.7640998,.8223896
-.7782288,.2884254,7.473841,-1.057863,.8220507,.8223896
1.667485,-.1014607,16.51719,2.295717,-.6768364,.8614184
2.969193,-.7555133,23.91629,1.66695,-.9278592,1.04464
-1.678723,-.1772355,11.21076,-1.434073,.6767453,.8121955
-.3182531,-.1211682,12.12257,-.9721152,1.678263,.7456351
-1.542785,1.283236,10.77728,-1.479883,.7668769,.9372135
.0053268,-1.683067,9.715994,-.6967381,-.3071436,.8839384
-1.319646,.2379066,3.512706,-.0411338,.3425072,.8121955
.1474613,.0278919,2.361734,-.1736123,.6459844,.8319423
-.7039628,.8834344,9.22272,-1.806065,.937548,.9061534
-.0018951,-1.869443,11.21076,-.5064294,-1.809215,1.025557
-.0579599,-1.621116,5.231689,1.965839,.7948657,.9990582
1.517682,-1.43565,12.54111,1.310256,-.1823744,.9753454
1.411248,-2.151008,10.68759,.4165065,-.2679024,.9753454
-.3713817,.4355792,13.07922,.5442991,.9038878,.9364251
-.9676485,.9187155,24.72347,.8931106,.1157893,.9441034
2.133497,.713196,20.28401,.1971233,.68469,.9990582
-.6932637,.8505266,13.07922,-2.302193,1.177138,.721858
.7428623,-.8199247,12.46637,-.0049264,.1305366,.9370977
1.688186,-.5759557,8.759342,1.503246,-1.028212,.9310533
.7877756,-.9689874,23.70703,.4715174,-.3839536,.9633209
1.03313,.4635703,17.33931,.6572762,-.4247732,1.142765
-.4842654,.0495789,12.15247,.7697436,-.609253,1.097162
1.673811,-.5740112,10.25411,1.521646,-.7185968,1.26224
1.796616,-1.401931,20.11958,.0669401,.6442373,.9479792
.3324143,-.2968938,11.95815,.5507042,-.4953832,.8813306
.1512429,.0208741,7.473841,-.9729093,.2957004,.9164063
.4465952,.1069646,11.12108,1.269479,-1.661181,1.026853
.116927,1.132931,11.95815,.860469,.1356285,1.024577
.4389545,.1213622,11.61435,.2195494,.922241,.8587371
1.394917,-2.157599,39.19283,.6890144,-.6730142,1.107773
.2119864,1.360577,16.81614,-.3772062,.3183206,1.129071
1.387072,-2.336527,30.37369,1.177195,-.7999815,1.129071
.4606798,-.3884282,16.08371,1.028086,-1.10818,.9000207
1.240473,-.4428144,17.93722,2.260144,.6584699,1.16017
-1.716571,.7706541,10.61285,-.192788,1.072776,1.093319
-.6557849,.8423871,9.491778,-.9567871,.2638924,1.192594
-.7549049,.3071187,5.979073,-.9139876,1.06275,1.405608
-1.791036,.4095427,7.623318,-.3940071,1.462933,1.192594
.3179106,-.5660681,21.83856,.3750922,-.4994444,1.053879
.8207563,-.6555287,11.67414,-.1144608,.0178458,1.139453
.3806312,-.7962571,11.95815,-.6369052,-1.224174,.9332789
-.8998433,-.2307729,6.218236,-.8034117,-.1701917,.977571
.7797074,-.967925,10.05979,-.497729,-1.556951,1.001339
2.033165,.7472342,17.33931,-.3630463,-.0113738,.977571
1.843761,.7364222,17.21973,1.166886,-1.131556,.977571
.4674272,-.3828931,5.724963,-.0218651,-.1342037,1.010022
-1.517599,1.261309,8.221226,.5307779,.4983449,.96426
-1.570586,1.284653,6.950673,-1.687688,.9193593,.9362561
-.5726427,-.143019,5.68012,-1.684909,.6656494,1.010022
-1.122914,1.050731,8.96861,-.2884962,1.196234,1.077125
-.2396951,-.2278878,14.2003,-1.444371,.6107525,.8133423
.373636,-.7933968,11.95815,1.928255,-.0942767,.7117594
.3577088,1.812845,8.295964,.0927256,.8969223,1.166042
-1.013924,.5676442,9.118087,-.7539736,1.241954,.9201425
-.9031582,.3768904,20.32885,-1.578599,.5055628,.9201425
.0484186,.3940038,7.473841,2.716212,1.31589,.8550964
-1.258427,.1898441,16.75635,-1.003879,-.0750094,.8586892
-.4705079,1.614195,3.228699,.1634792,-.3718199,1.008679
.406702,-.2816153,5.979073,1.787125,-1.890056,1.088166
2.249022,-.5923949,22.94469,-.3278414,.8644495,.8586892
-.630455,.8063082,7.503737,-.3856132,-.9869133,1.209272
-.3791695,-.0205599,2.795217,.8715412,.0441942,1.054467
.5852892,-.8764062,18.6846,.6407465,.0517927,1.209272
-.7148142,.0760498,7.473841,-1.799008,1.973818,1.076629
-1.047288,1.022641,9.357249,-.3100041,1.345489,1.264704
.1284671,.4297735,20.17937,.1295043,-.0027027,1.102804
.5123072,.1737803,6.726457,-.6438348,.4791003,.8905672
-.595611,-.1526762,2.316891,-.6043839,.1251777,.9125231
.8307862,-.6572099,26.81614,.4000128,-.5119229,.9872174
.2074424,1.456819,9.715994,-1.117246,.6526901,.7456351
-2.541594,-.0823131,8.96861,-.6721141,.5382922,.8185377
-.8038738,.4771188,20.44843,.8355698,-.782147,.8121955
.2822197,-1.074236,14.94768,-.5180406,.5470784,.8456337
-1.109851,1.024919,13.90135,-2.309029,1.214714,.9372135
-.217292,.5083079,17.36921,-.4252987,1.139118,.8508456
1.134544,.2690377,11.95815,.2811611,-.443316,.8424525
-.4805076,1.667913,10.46338,2.738472,1.113775,.8133588
.3568838,1.873185,17.93722,-.190029,1.608482,.7703844
-.1785222,.3658864,10.83707,-1.415949,-.9678747,.8651692
-.5876109,-.1436963,9.80568,-.3596408,.3131804,.6621801
.3664957,1.866093,13.5127,-.3933085,1.438989,.9739745
-1.346492,.2097679,3.512706,-.2506694,.435558,.8121955
-.878125,.5947469,12.33184,-.886808,1.208221,1.033336
-1.981106,.3330998,16.81614,.5676089,1.10343,.8121955
-1.061384,1.025835,14.36472,-.5431396,1.450691,.8154226
.5167565,.6478434,12.48131,-.2617894,.6113653,.7660252
-1.535354,1.26772,7.473841,-1.782767,.2577316,.8154226
.2941134,.6188249,14.94768,-.2253668,.4217175,.8319423
1.913048,.7300004,21.07623,1.595706,.8582888,.8564104
-.31443,-.1083351,19.43199,-.3386563,.298009,.8564104
.7078205,-.1952177,17.59342,.4564499,-.1794101,.8394055
.3371193,1.232289,9.715994,.33743,-.6564322,.8394055
-1.182599,.9431335,7.473841,-3.177149,.2521057,1.175547
.3658044,1.808856,16.81614,-.4828042,.4081796,1.268185
-.0186485,-1.721998,6.726457,-.2662411,-.3077587,1.003256
-2.337288,-.0870209,6.502242,.300549,-.1851525,.8644948
2.048341,.7139617,22.86996,1.969955,.8457289,.894456
.3331279,-.2975053,22.98954,.3277372,-.5777997,1.017274
.1993812,1.389697,20.89686,1.31671,-1.046796,1.082726
-1.811799,.4198182,10.05979,1.372839,.0920485,.8842637
.8066182,-.9494316,22.98954,.4853232,-.4172214,.8527386
-.3749807,-.0228546,10.41854,-.9283194,.2412959,.8389994
.1944418,1.45539,15.69507,-.4495409,.6369764,.7527748
-.6416351,.8152793,6.726457,.0175146,.1690686,.8324992
1.141474,.5847747,12.86996,.6932244,.3370811,.9539483
.2264052,.6514581,19.43199,-.2232612,.5957456,.8842637
-.113075,.4427885,14.94768,-1.102889,1.036471,.9539483
-.1830223,2.490016,6.875934,-.6080218,.4820608,.7527748
1.200751,-.4398616,8.594917,-1.066636,1.2068,1.066175
-1.088917,.9896709,29.89536,.609669,1.31938,.8882829
1.803152,-.7021154,10.77728,1.512907,-.7296734,.8775466
-1.565883,1.271213,9.0284,-.5159437,1.228545,.9539483
.1890717,1.414109,14.11061,-.4229262,1.301809,.9722892
.3905912,-.7858102,20.11958,.399303,-.3157384,.7947808
